,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
10,P675121,Danfoss T2/TE2 solder orifice (05),Danfoss,16.2,"Compatible with a variety of refrigerants, this Danfoss T2/TE2 size 05 orifice is intended for use with thermostatic expansion valves. It has a solder connection type.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 solder orifice (05),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/22/NW-675115_675122_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_T2_TE2_Catalogue.pdf,,
11,P693568,Danfoss TE2 MOP solder external equalizer (Range-N),Danfoss,69.75,"Used to regulate the injection of R404A or R507A refrigerant into an evaporator, the Danfoss TE2 3/8 x 1/2"" thermostatic expansion valve is particularly well suited to liquid injection in dry evaporators where the superheat at the evaporator's outlet is proportional to evaporator load.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss TE2 MOP solder external equalizer (Range-N),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/68/NW-693568_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Declaration.pdf
12,P623132,Danfoss T2 flared/flared internal equalizer (R407F),Danfoss,43.66,"Used to regulate the injection of R407A or R407F refrigerant into an evaporator, the Danfoss T2 3/8 x 1/2"" thermostatic expansion valve is particularly well suited to liquid injection in dry evaporators where the superheat at the evaporator's outlet is proportional to evaporator load.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2 flared/flared internal equalizer (R407F),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/32/NW-623131_623132_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Declaration.pdf,
13,P693045,Danfoss TE5 thermostatic expansion valve element range N R448A/R449A,Danfoss,112.59,"Compatible with R448A and R449A refrigerant, this Danfoss TE5 1/4"" element is suitable for installation with thermostatic expansion valves.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss TE5 thermostatic expansion valve element range N R448A/R449A,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/45/NW-693045_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,,,
14,P675112,Danfoss T2/TE2 flared orifice (06),Danfoss,16.2,"Compatible with a variety of refrigerants, this Danfoss T2/TE2 size 06 orifice is intended for use with thermostatic expansion valves. It has a flare connection type.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 flared orifice (06),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/12/NW-675106_675112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_T2_TE2_Catalogue.pdf,,
15,P675094,Danfoss TEN 2 external equalization (Range-N),Danfoss,69.75,"Used to regulate the injection of R134a and R513A refrigerant into an evaporator, the Danfoss TE2 3/8 x 1/2"" thermostatic expansion valve is particularly well suited to liquid injection in dry evaporators where the superheat at the evaporator's outlet is proportional to evaporator load.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss TEN 2 external equalization (Range-N),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/96/NW-675093_675096_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Declaration.pdf
16,P624497,Danfoss TE2 flare/solder thermostatic expansion valve,Danfoss,69.75,"Used to regulate the injection of R452A refrigerant into an evaporator, the Danfoss TE2 3/8 x 1/2"" thermostatic expansion valve is particularly well suited to liquid injection in dry evaporators where the superheat at the evaporator's outlet is proportional to evaporator load.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss TE2 flare/solder thermostatic expansion valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/97/NW-624497_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Declaration.pdf,
17,P693495,Danfoss TE5 orifice (No.4),Danfoss,51.52,The Danfoss TE5 size 4 orifice is for use with thermostatic expansion valves. It is suitable for use with a variety of refrigerants.,Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss TE5 orifice (No.4),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/01/NW-693492_693501_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_10_Technical.pdf,,
18,P675107,Danfoss T2/TE2 flared orifice (01),Danfoss,16.2,"Compatible with a variety of refrigerants, this Danfoss T2/TE2 size 01 orifice is intended for use with thermostatic expansion valves. It has a flare connection type.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 flared orifice (01),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/12/NW-675106_675112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_T2_TE2_Catalogue.pdf,,
19,P675110,Danfoss T2/TE2 flared orifice (04),Danfoss,16.2,"Compatible with a variety of refrigerants, this Danfoss T2/TE2 size 04 orifice is intended for use with thermostatic expansion valves. It has a flare connection type.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 flared orifice (04),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/12/NW-675106_675112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_T2_TE2_Catalogue.pdf,,
20,P675111,Danfoss T2/TE2 flared orifice (05),Danfoss,16.2,"Compatible with a variety of refrigerants, this Danfoss T2/TE2 size 05 orifice is intended for use with thermostatic expansion valves. It has a flare connection type.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 flared orifice (05),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/12/NW-675106_675112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_T2_TE2_Catalogue.pdf,,
21,P675142,"Danfoss T2/TE2 solder adaptor 3/8""",Danfoss,13.13,"This Danfoss T2/TE2 3/8"" adapter is designed for use alongside the flare x solder thermostatic expansion valves T2 and TE2. When fitted correctly, this adapter meets the sealing requirements of DIN 8964.","Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 solder adaptor 3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/42/NW-675142_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_Solder_Adapter_Installation.pdf,
22,P675085,Danfoss T2 flared internal equalization (Range-N),Danfoss,43.66,"Used to regulate the injection of R134a or R513A refrigerant into an evaporator, the Danfoss T2 3/8 x 1/2"" thermostatic expansion valve is particularly well suited to liquid injection in dry evaporators where the superheat at the evaporator's outlet is proportional to evaporator load.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2 flared internal equalization (Range-N),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/86/NW-675085_675086_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Declaration.pdf
23,P675095,Danfoss T2 internal equalization (Range-N),Danfoss,43.66,"Used to regulate the injection of R404A or R507A refrigerant into an evaporator, the Danfoss T2 3/8 x 1/2"" thermostatic expansion valve is particularly well suited to liquid injection in dry evaporators where the superheat at the evaporator's outlet is proportional to evaporator load.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2 internal equalization (Range-N),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/96/NW-675093_675096_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_T2_TE2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_T2_TE2_Declaration.pdf
24,P675115,Danfoss T2/TE2 solder orifice (0X),Danfoss,16.2,"Compatible with a variety of refrigerants, this Danfoss T2/TE2 size 0X orifice is intended for use with thermostatic expansion valves. It has a solder connection type.",Refrigeration/Controls/Refrigeration Valves/Refrigeration Expansion Valves/Refrigeration Expansion Valves.csv -> Danfoss T2/TE2 solder orifice (0X),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/22/NW-675115_675122_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_11_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_T2_TE2_Catalogue.pdf,,
