,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3
10,PB98527,Saniflo SaniCompact mains WC and macerator,Saniflo,908.84,"Ideal for cloakroom installation, the Saniflo SaniCompact macerator pump compact WC unit inlet helps you to create a useable bathroom in even the smallest space. Effectively removing black waste water from your toilet, basin, shower and other appliances, the macerator includes a cutting blade to grind waste into pulp for discharge through small bore pipework to a drainage pipe. An all-in-one unit, this toilet system is supplied with a soft-close seat and lid.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniCompact mains WC and macerator,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/27/NW-B98527_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Saniflo_Sanicom_Silence_Eco_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B98527_Technical.pdf
11,PB01851,Saniflo SaniAccess 2 2 macerator,Saniflo,495.01,"A simple waste solution for a single toilet and handwash basin, the Saniflo SaniAccess 2 macerator pump designed is ideal for new cloakroom installations. Straightforward to maintain, the SaniAccess 2 includes an easy to remove cover so there's no requirement to take out the unit during servicing.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniAccess 2 2 macerator,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/51/NW-B01851_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Saniaccess_1_2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_Saniaccess_1_2_3_Technical.pdf
12,PB98538,Saniflo SaniCom 2 waste water lifting pump,Saniflo,1598.77,"The automatic operation Saniflo SaniCom 2 WC unit macerator pump is ideal for heavy duty public or commercial environments, offering a large 34.5L tank and two highly powerful motors, employing one as a back-up for reliable waste removal. A powerful lifting station that can handle waste water from sinks, dishwashers, washing machines and more, the SaniCom 2 provides peace of mind for commercial services where breakdowns can prove costly.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniCom 2 waste water lifting pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/49/549249_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Sanicom_129_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B98538_Technical.pdf
13,PB01852,Saniflo SaniAccess 3 3 macerator,Saniflo,573.0,"Designed with en-suite bathrooms in mind, the Saniflo SaniAccess 3 macerator pump includes easy waste processing for a toilet, basin, bidet and shower. Conveniently fitted with an easy to remove cover for service and maintenance, this macerator includes a carbon filter to help deal with odours.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniAccess 3 3 macerator,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/52/NW-B01852_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Saniaccess_3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_Saniaccess_1_2_3_Technical.pdf
14,PB01853,Saniflo SaniAccess pump,Saniflo,501.0,"Designed for grey waste water removal, the Saniflo SaniAccess macerator pump is an ideal choice for installation in kitchens and utility rooms. Suitable for brand new domestic installations, the SaniAccess has a conveniently removeable cover for easy, stress-free maintenance.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniAccess pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/53/NW-B01853_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B01853_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Saniaccess_Pump_Installation.pdf
15,PD59266,Saniflo SaniFloor+3 shower tray pump,Saniflo,607.57,"Designed with en-suite bathrooms in mind, the Saniflo SaniFloor+3 macerator pump includes easy waste processing for a toilet, basin, bidet and shower. Conveniently fitted with an easy to remove cover for service and maintenance, this macerator includes a carbon filter to help deal with odours.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniFloor+3 shower tray pump,,SaniFloor + macerator pump and waste;Non-return valve;Floor fixings provided,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/66/NW-D59266_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Saniflo_Sanifloor+_Product_Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Saniaccess_3_Installation.pdf
16,PD59265,Saniflo SaniFloor+2 vinyl floor pump,Saniflo,607.57,"Designed for use where space underneath a shower is limited, the Saniflo SaniFloor+2 macerator pump is ideal for drainage in a wet room. This two-part kit incorporates a powerful shower waste pump and allows for a choice of four waste designs. Entirely wireless, it is easy to install with the option to situate the pump up to 3M away from the waste it serves. With an inbuilt detection system, the pump is activated by the presence of water in the drain. When this occurs, the water is simply sucked from the gully and pumped away.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> Saniflo SaniFloor+2 vinyl floor pump,,SaniFloor + macerator pump and waste;Non-return valve;Floor fixings provided,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/65/NW-D59265_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_SaniFloor+_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_SaniFloor+1_+2_Installation.pdf
17,P414808,@ GRUNDFOS SOLOLIFT2 C-3 MACERATOR PK,Grundfos,400.0,"An ultra-compact solution for grey waste water, the Grundfos Sololift2 C-3 macerator pump is an automatic lifting station suitable for use in homes where gravity drainage isn't available. Small in size and easy to service, the Sololift2 is an ideal choice where space is at a premium.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> @ GRUNDFOS SOLOLIFT2 C-3 MACERATOR PK,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/24/B98224_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_Watermill_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/414808_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Grundfos_Sololift2_C-3_Instal.pdf
18,P414809,GRUNDFOS SOLOLIFT2 WC -1 MACERATOR PK,Grundfos,330.0,"The compact Grundfos Sololift2 WC-1 macerator pump is an automatic lifting station designed to pump black waste water from homes where gravity drainage isn't available, dealing effectively with toilet paper to reduce the risk of clogging. The Sololift2 is easy to maintain and includes an inlet for toilet waste as well as an additional top connection ideal for a handwash basin.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> GRUNDFOS SOLOLIFT2 WC -1 MACERATOR PK,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/21/NW-B98221_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_Watermill_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/414809_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Grundfos_Sololift2_WC-1_WC-3_Install.pdf
19,P231474,GRUNDFOS SOLOLIFT2 WC-3 MACERATOR PK,Grundfos,455.0,"A compact automatic lifting station, the Grundfos Sololift2 WC-3 220 - 240V macerator pump is capable of pumping black waste water away from any premises without usable gravity drainage. Reducing the risk of clogging, this quiet, easy to maintain macerator deals well with toilet paper and, in addition to a toilet waste inlet, offers connections for a bidet, shower or basin.",Bathrooms and Kitchens/Toilets/Macerators and Macerator Pumps/Macerators and Macerator Pumps.csv -> GRUNDFOS SOLOLIFT2 WC-3 MACERATOR PK,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/22/NW-B98222_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B98222_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Grundfos_Sololift2_WC-1_WC-3_Install.pdf,
