,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3
10,PQ64171,Wavin OsmaSoil socket bracket 110mm Black,Wavin,8.18,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm socket bracket is made of durable black PVC-u/",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Wavin OsmaSoil socket bracket 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/71/NW-Q64171_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf
11,PW12021,Saint Gobain Ensign EF048 single fixing pipe bracket 70mm,Saint Gobain,11.1,"Made of ductile iron with a red-coloured protective finish, this Saint Gobain Ensign EF048 70mm single fixing pipe bracket with nut and bolt connections is part of a reliably robust range used in a number of the UK's flagship hospitals. Helping to ensure a safe environment, this recyclable range supplies reliable sanitary drainage as well as rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Saint Gobain Ensign EF048 single fixing pipe bracket 70mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/24/NW-W12020_W12024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf
12,PF68887,Polypipe PolySoil pipe bracket 110mm Grey,Polypipe,7.6,"Made of grey PVC-U, this Polypipe PolySoil pipe bracket with 110mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe PolySoil pipe bracket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/87/NW-F68887_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,
13,PF30704,"Polypipe Terrain 200 pipe fixing clip 1.25"" White",Polypipe,1.32,"Made of mPVC-u, this Polypipe Terrain 200 1 1/4"" pipe fixing clip is designed with 32mm solvent weld connections. Ideal for use in high temperatures and where harsh chemicals are used, mPVC-U is a suitable alternative to ABS in education and healthcare settings. In residential installations, this robust material is often chosen for boiler discharge and standard waste use.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe Terrain 200 pipe fixing clip 1.25"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/04/NW-F30704_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,
14,PF02094,Geberit Silent-db20 acoustic pipe brackets 56mm,Geberit,5.02,"Ideal for use in projects requiring high levels of sound insulation, this Geberit Silent-db20 insulated pipe bracket with M10/G 1/2"" threaded socket is made of mineral-reinforced polyethylene (PE-S2). This fitting is suitable for use in premium residential buildings and hotels as well as in hospitals, retirement and nursing homes.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Geberit Silent-db20 acoustic pipe brackets 56mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/94/NW-F02094_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
15,PF68818,Polypipe plastic pipe bracket 110mm Grey,Polypipe,8.26,"This Polypipe System 2000 bracket is made of grey PVC-U with 110mm solvent weld connections and is suitable for domestic use. An alternative to ring seal fittings, System 2000 Solvent weld soil fittings are the ideal choice where a permanent homogeneous connection is needed.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe plastic pipe bracket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/18/NW-F68818_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,
16,PF41038,Polypipe Terrain Fuze anchor guide bracket 110mm,Polypipe,10.28,"Made of HDPE, this Polypipe Terrain Fuze 110mm anchor guide bracket is suitable for commercial building services. Offering better performance than traditional drainage materials, the Terrain Fuze range is highly resistant to impact and abrasion and stands up to chemical corrosion and extreme temperatures. Easy to install, lightweight Fuze fittings help installers to save on time and cost.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe Terrain Fuze anchor guide bracket 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/38/NW-F41038_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,
17,PF66865,Polypipe PolySoil plastic pipe bracket 110mm Grey,Polypipe,8.26,"Made of grey PVC-U, this Polypipe PolySoil pipe bracket with 110mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe PolySoil plastic pipe bracket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/65/NW-F66865_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,
18,PF02099,Geberit Silent-db20 acoustic pipe brackets 160mm,Geberit,9.66,"Ideal for use in projects requiring high levels of sound insulation, this Geberit Silent-db20 insulated pipe bracket with M10/G 1/2"" threaded socket is made of mineral-reinforced polyethylene (PE-S2). This fitting is suitable for use in premium residential buildings and hotels as well as in hospitals, retirement and nursing homes.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Geberit Silent-db20 acoustic pipe brackets 160mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/99/NW-F02098_F02099_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
19,PF30707,"Polypipe Terrain 200 pipe fixing clip 1.5"" White",Polypipe,1.52,"Made of mPVC-u, this Polypipe Terrain 200 1 1/2"" pipe fixing clip is designed with 40mm solvent weld connections. Ideal for use in high temperatures and where harsh chemicals are used, mPVC-U is a suitable alternative to ABS in education and healthcare settings. In residential installations, this robust material is often chosen for boiler discharge and standard waste use.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe Terrain 200 pipe fixing clip 1.5"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/07/NW-F30707_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,
20,PW12020,Saint Gobain Ensign EF048 single fixing pipe bracket 50mm,Saint Gobain,11.1,"This Saint Gobain Ensign EF048 50mm bracket is made of ductile iron with a red protective finish. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Saint Gobain Ensign EF048 single fixing pipe bracket 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/24/NW-W12020_W12024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf
21,PW12023,Saint Gobain Ensign EF048 single fixing pipe bracket 150mm,Saint Gobain,23.76,"This Saint Gobain Ensign EF048 150mm bracket is made of ductile iron with a red protective finish. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Saint Gobain Ensign EF048 single fixing pipe bracket 150mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/24/NW-W12020_W12024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf
22,PF02098,Geberit Silent-db20 acoustic pipe brackets 110mm,Geberit,7.51,"Ideal for use in projects requiring high levels of sound insulation, this Geberit Silent-db20 insulated pipe bracket with M10/G 1/2"" threaded socket is made of mineral-reinforced polyethylene (PE-S2). This fitting is suitable for use in premium residential buildings and hotels as well as in hospitals, retirement and nursing homes.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Geberit Silent-db20 acoustic pipe brackets 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/99/NW-F02098_F02099_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
23,PQ64024,Wavin OsmaSoil pipe bracket 82mm Black,Wavin,7.18,"Suitable for domestic or commercial use, this Wavin OsmaSoil 82mm pipe bracket is made of durable black PVC-u.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Wavin OsmaSoil pipe bracket 82mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/24/NW-Q64024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf
24,PF41030,Polypipe Terrain Fuze PVC push fit socket 56 x 40mm,Polypipe,13.55,"Suitable for use in commercial building services, the Polypipe Terrain Fuze 56 x 40mm push-fit ring seal adapter is made of HDPE. Offering better performance than traditional drainage materials, the Terrain Fuze range supplies high impact and abrasion resistance as well as standing up to chemical corrosion and extreme temperatures. The lightweight Terrain Fuze system saves on time with fast, simple installation.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Brackets and Clips/Soil Pipe Brackets and Clips.csv -> Polypipe Terrain Fuze PVC push fit socket 56 x 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/30/NW-F41030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,
