,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
10,PB98510,Saniflo SaniSlim sanitary system,Saniflo,580.3,"A slimline unit designed for easy concealed installation, the Saniflo SaniSlim macerator pump is ideal for concealment in kitchen or utility room units or for unobtrusive fitting behind slimline WCs. This powerful pump has four inlets for connection to domestic sinks or appliances and incorporates a carbon air filter to combat odours.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo SaniSlim sanitary system,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/10/NW-B98510_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B98510_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Sani_Vite_Pump2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,
11,PB98526,Saniflo SaniCom 1 heavy duty commercial pump system,Saniflo,766.23,"The powerful Saniflo SaniCom 1 macerator pump is ideal for use in public or commercial environments like catering kitchens. A powerful lifting station, the SaniCom 1 incorporates two inlets and can handle high temperatures over shorter periods, making it suitable for washing machines or dishwashers.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo SaniCom 1 heavy duty commercial pump system,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/26/B98526_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Sanicom_130_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B98526_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,
12,PB98528,Saniflo Saniflo Descaler 1085 macerator descaler 5ltr,Saniflo,28.32,"Formulated for use with Saniflo units, this Saniflo descaler is a concentrated solution for ease of maintenance. This bottle provides multiple applications, helping to improve the overall efficiency of your unit while extending its working life. Potentially needed more often in hard water areas, Saniflo descaler won't harm septic tanks.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo Saniflo Descaler 1085 macerator descaler 5ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/28/NW-B98528_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_GoldenRules_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_DomesticRange_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Saniflo_Descaler_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Saniflo_DomesticRange_Brochure.pdf
13,PD05421,Fluidmaster Euroflo ZB38208 90deg pan connector White,Fluidmaster,7.67,A Fluidmaster 90° toilet pan connector in white.,Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Fluidmaster Euroflo ZB38208 90deg pan connector White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/21/NW-D05421_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Fluidmaster_UK_Catalogue.pdf,,,
14,PD05416,Fluidmaster Euroflo ZB38209 offset pan connector,Fluidmaster,4.77,A Fluidmaster offset toilet pan connector.,Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Fluidmaster Euroflo ZB38209 offset pan connector,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/16/NW-D05416_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Fluidmaster_UK_Catalogue.pdf,,,
15,PD25212,Saniflo Sanialarm 1095 overflow warning alarm,Saniflo,22.17,"This Saniflo overflow warning alarm is designed for use in a macerator. Suitable for most Saniflo products, the alarm lets you know if the water level inside a macerator rises to a dangerous level.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo Sanialarm 1095 overflow warning alarm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/12/NW-D25212_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_GoldenRules_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_SFA_PumpMacerator_Brcr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D25212_Technical.pdf,
16,PC93059,AKW Digipump 4 flow digital pump flow sensor kit,AKW,94.42,The AKW Digipump flow sensor kit for waste water pumps is designed for use where gravity drainage is not achievable.,Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> AKW Digipump 4 flow digital pump flow sensor kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/59/NW-C93059_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/AKW_Digipump_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/v3/_7/AKW_Redbook_V3_7.pdf,,
17,PD53001,Impey Whale flow switch,Impey,75.02,This Impey Whale 15mm flow switch kit is used when fitting a waste pump alongside a mixer shower.,Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Impey Whale flow switch,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/01/NW-D53001_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Impey_Healthcare_Solutions_May_2019.pdf,,,
18,PD59268,Saniflo SaniFos 110 single ground pump 110ltr,Saniflo,1178.56,"Effectively dealing with all waste from a single home, the Saniflo SaniFos 110 macerator pump is an automatic lifting station suitable for pumping residential to industrial waste water when a sewer is at too high a level for natural gravity drainage. Offering straightforward installation, the SaniFos 110 operates quietly, making it ideal for family homes.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo SaniFos 110 single ground pump 110ltr,,SaniFos 110 macerator pump;Tank with pre-assembled hydraulic and sealing gasket;Submersible pump with float switch;Cable clamp,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/68/NW-D59268_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Saniflo_Pumps_Macerators_Brchr_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Sanifos_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D59268_Technical.pdf,
19,PB96682,Saniflo Sanicubic 1 heavy duty macerator pump for WC's and multiple water appliances Grey,Saniflo,1062.1,"Removing waste from two toilets and a range of appliances, the reliable Saniflo Sanicubic 1 macerator pump with vortex pump is suitable for large homes or commercial use. This robust pump includes an easy to remove motor for straightforward, stressless maintenance.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo Sanicubic 1 heavy duty macerator pump for WC's and multiple water appliances Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/82/NW-B96682_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Saniflo_Sanicubic_1_Product_Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Sani_Cubic_Installation.pdf,
20,PB96685,SANICUBIC 2 XL LIFTING STN WC'S&APPLNCES,Saniflo,3150.38,"Suitable for high volume commercial use, the Saniflo Sanicubic 2 XL lifting station effortlessly handles up to 40M³/hr of black water using two highly effective 2kW pumps. Easy to install, this lifting station simply stands on the floor with no need to be positioned below ground, saving on costly and time-consuming excavation.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> SANICUBIC 2 XL LIFTING STN WC'S&APPLNCES,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/85/NW-B96685_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_Sanicubic_2_XL_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Sanicubic_2_XL_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Saniflo_Pump_Macerator_Brochure.pdf,
21,PB01851,Saniflo SaniAccess 2 2 macerator,Saniflo,495.01,"A simple waste solution for a single toilet and handwash basin, the Saniflo SaniAccess 2 macerator pump designed is ideal for new cloakroom installations. Straightforward to maintain, the SaniAccess 2 includes an easy to remove cover so there's no requirement to take out the unit during servicing.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo SaniAccess 2 2 macerator,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/51/NW-B01851_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Saniaccess_1_2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_Saniaccess_1_2_3_Technical.pdf,
22,PB01852,Saniflo SaniAccess 3 3 macerator,Saniflo,573.0,"Designed with en-suite bathrooms in mind, the Saniflo SaniAccess 3 macerator pump includes easy waste processing for a toilet, basin, bidet and shower. Conveniently fitted with an easy to remove cover for service and maintenance, this macerator includes a carbon filter to help deal with odours.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Saniflo SaniAccess 3 3 macerator,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/52/NW-B01852_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Saniflo_Pumps_Macerators_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Saniflo_Saniaccess_3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Saniflo_Saniaccess_1_2_3_Technical.pdf,
23,PB98221,Grundfos Sololift2 WC -1 macerator,Grundfos,553.3,"The compact Grundfos Sololift2 WC-1 macerator pump is an automatic lifting station designed to pump black waste water from homes where gravity drainage isn't available, dealing effectively with toilet paper to reduce the risk of clogging. The Sololift2 is easy to maintain and includes an inlet for toilet waste as well as an additional top connection ideal for a handwash basin.",Commercial Plumbing/Commercial Macerators and Waste Pumps/Commercial Macerators and Waste Pumps.csv -> Grundfos Sololift2 WC -1 macerator,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/21/NW-B98221_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B98221_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Grundfos_Sololift2_WC-1_WC-3_Install.pdf,,
