,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7
10,P682454,Copeland ZR ZR40K3E-PFJ-522 scroll compressor,Copeland,2197.99,"This Copeland Scroll ZRK3 single phase, 3.5HP compressor with brazed tube connections offers 9.4M³/h displacement and is suitable for residential and light commercial R-407C air conditioning and heat pump systems or R-22 service applications. Scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZR ZR40K3E-PFJ-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/55/NW-682451_682455_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,,
11,P683897,Danfoss MLZ MLZ021T5LP9 1 phase scroll compressor,Danfoss,584.63,"This Danfoss MLZ single phase, 3HP compressor with brazed connections pipes and spade terminals offers 8M³/h displacement. The Danfoss compressor range includes everything from small direct current hermetic compressors for mobile applications up to large scroll compressors for commercial air conditioning or industrial applications. Specialised versions, including energy-optimised compressors, variable speed compressors and compressors for solar applications are also available and the range covers all common HFC, HCFC and CFC refrigerants as well as hydrocarbons. Danfoss compressors are suitable for use in white goods, mobile, light commercial and commercial refrigeration and air conditioning.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Danfoss MLZ MLZ021T5LP9 1 phase scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/98/NW-683897_683898_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Danfoss_MLZ_Application_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/og/Danfoss_CmrclCompressorParts_Catalog.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_MLZ_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Danfoss_MLZ021T5LP9_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_MLZ_Installation.pdf,,
12,P683675,Danfoss SZ S 185 3 phase scroll compressor,Danfoss,4196.66,"This Danfoss SZ three phase compressor has rotolock connectionss. The Danfoss compressor range includes everything from small direct current hermetic compressors for mobile applications up to large scroll compressors for commercial air conditioning or industrial applications. Specialised versions, including energy-optimised compressors, variable speed compressors and compressors for solar applications are also available and the range covers all common HFC, HCFC and CFC refrigerants as well as hydrocarbons. Danfoss compressors are suitable for use in white goods, mobile, light commercial and commercial refrigeration and air conditioning.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Danfoss SZ S 185 3 phase scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/75/NW-683675_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_SZ_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/og/Danfoss_SZ_Catalog.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lr/tn/Danfoss_Cmrcl_Compressors_AS_Dclrtn.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/va/ls/Danfoss_SZ_Approvals.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Danfoss_SZ_Application_Guide.pdf,,
13,P682452,Copeland ZR ZR34K3E-TFD-522 scroll compressor,Copeland,2127.22,"This Copeland Scroll ZR three phase 2.8HP compressor with brazed tube connections offers 8M³/h displacement. Popular in the air conditioning industry for water chillers, roof-tops and close control unit applications, scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZR ZR34K3E-TFD-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/55/NW-682451_682455_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Copeland_Catalogue_2018.pdf,
14,P682462,Copeland ZR ZR81KCE-TFD-522 scroll compressor,Copeland,3590.4,"This high performance Copeland Scroll ZRKC three phase, 6.8HP compressor with brazed tube connections offers 18.7M³/h displacement. With a light, compact design and high levels of efficiency, this compressor can offer significant cost savings during use. Often used in the air conditioning industry for roof-tops, water chillers and close control units, scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZR ZR81KCE-TFD-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/62/NW-682460_682462_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tu/re/Copeland_AC_Nomenclature.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Copeland_Catalogue_2018.pdf
15,P682382,COPE ZF 15K4E TFD GLAC SCROLL R404A 3PH,Copeland,3820.55,"Developed specifically to provide high performance in low temperature applications, this Copeland Scroll ZF three phase, 5HP compressor with rotolock connections offers 14.5M³/h displacement and a compressor design optimised for frozen food application requirements. ZF*K4E models operate with liquid injection for controlled discharge temperatures.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> COPE ZF 15K4E TFD GLAC SCROLL R404A 3PH,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/84/NW-682381_682384_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_EU_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,
16,P682455,Copeland ZR ZR48K3E-TFD-522 scroll compressor,Copeland,2519.72,"This Copeland Scroll ZRK3 three phase, 4HP compressor with brazed tube connections offers 11.4M³/h displacement and is suitable for residential and light commercial R-407C air conditioning and heat pump systems or R-22 service applications. Scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZR ZR48K3E-TFD-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/55/NW-682451_682455_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,,
17,P682374,Copeland ZB ZB45KCE-TFD-551 3 phase scroll compressor,Copeland,3728.02,"This Copeland Scroll ZB three phase, 6HP compressor with rotolock connections offers 17.1M³/h displacement and smooth scrolling for reduced noise. Lightweight and compact, this compressor is ideal for use in refrigeration units, compact refrigeration systems or special process units.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZB ZB45KCE-TFD-551 3 phase scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/74/NW-682373_682374_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_C060220Scroll_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,
18,P682373,Copeland ZB ZB38KCE-TFD-551 3 phase scroll compressor,Copeland,3350.27,"This Copeland Scroll ZB three phase, 5HP compressor with rotolock connections offers 14.4M³/h displacement and smooth scrolling for reduced noise. Lightweight and compact, this compressor is ideal for use in refrigeration units, compact refrigeration systems or special process units.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZB ZB38KCE-TFD-551 3 phase scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/74/NW-682373_682374_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_C060220Scroll_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,
19,P682384,Copeland ZF ZF18K4E-TFD-551 glacier refrigeration 3 phase scroll compressor (R404A),Copeland,4129.84,"Developed specifically to provide high performance in low temperature applications, this Copeland Scroll ZF three phase, 6HP compressor with rotolock connections offers 17.1M³/h displacement and a compressor design optimised for frozen food application requirements. ZF*K4E models operate with liquid injection for controlled discharge temperatures.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZF ZF18K4E-TFD-551 glacier refrigeration 3 phase scroll compressor (R404A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/84/NW-682381_682384_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_EU_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,
20,P682383,Copeland ZF ZF18K4E-TFD-556 glacier refrigeration 3 phase scroll compressor (R404A),Copeland,4423.93,"Developed specifically to provide high performance in low temperature applications, this Copeland Scroll ZF three phase, 6HP compressor with rotolock connections offers 17.1M³/h displacement and a compressor design optimised for frozen food application requirements. ZF*K4E models operate with liquid injection for controlled discharge temperatures.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZF ZF18K4E-TFD-556 glacier refrigeration 3 phase scroll compressor (R404A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/84/NW-682381_682384_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_EU_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,
21,P682460,Copeland ZR ZR61KCE-TFD-522 scroll compressor,Copeland,2801.54,"This high performance Copeland Scroll ZRKC three phase, 5HP compressor with brazed tube connections offers 14.4M³/h displacement. With a light, compact design and high levels of efficiency, this compressor can offer significant cost savings during use. Often used in the air conditioning industry for roof-tops, water chillers and close control units, scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZR ZR61KCE-TFD-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/62/NW-682460_682462_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tu/re/Copeland_AC_Nomenclature.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Copeland_Catalogue_2018.pdf
22,P605706,Copeland ZB ZBD45KCE-TFD-551 3 phase scroll compressor,Copeland,4729.42,"This Copeland Scroll ZB three phase, 6HP compressor with rotolock connections offers 17.1M³/h displacement and digital modulation. Lightweight and compact, this compressor is ideal for use in refrigeration units, compact refrigeration systems or special process units.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZB ZBD45KCE-TFD-551 3 phase scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/06/NW-605706_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,,
23,P682453,Copeland ZR ZR40K3E-TFD-522 scroll compressor,Copeland,2288.08,"This Copeland Scroll ZRK3 three phase, 3.5HP compressor with brazed tube connections offers 9.4M³/h displacement and is suitable for residential and light commercial R-407C air conditioning and heat pump systems or R-22 service applications. Scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZR ZR40K3E-TFD-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/55/NW-682451_682455_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,,
24,P682766,Copeland ZF ZF18KVE-TFD-EVI-551 scroll compressor,Copeland,5160.4,"Developed specifically to provide high performance in low temperature applications, this Copeland Scroll ZF three phase, 6HP compressor with rotolock connections offers 17.1M³/h displacement and a compressor design optimised for frozen food application requirements. ZF*K4E models operate with liquid injection for controlled discharge temperatures.",Refrigeration/Compressors/Scroll Compressors/Scroll Compressors.csv -> Copeland ZF ZF18KVE-TFD-EVI-551 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/66/NW-682766_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_EU_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,
